"x","y","sample number","angle","30:23:03:87:17:98#WIFI-RTT","30:23:03:87:17:99#WIFI-RTT","30:23:03:87:17:9a#WIFI-RTT","58:cb:52:d7:b5:5d#WIFI-RTT","58:cb:52:d7:b5:31#WIFI-RTT","30:23:03:87:19:6e#WIFI-RTT","30:23:03:87:19:6d#WIFI-RTT","58:cb:52:d7:b4:d9#WIFI-RTT","30:23:03:87:19:6c#WIFI-RTT","58:cb:52:d7:bb:61#WIFI-RTT","30:23:03:87:17:80#WIFI-RTT","58:cb:52:d7:ad:ac#WIFI-RTT","30:23:03:87:17:81#WIFI-RTT","30:23:03:87:17:82#WIFI-RTT"
"0.0","4.8","3169","1.0","19.173","13.962","15.357","2.448","7.302","9.02","8.985","15.704","10.879","15.186","7.801","-100.0","4.254","6.959","-100.0"
"0.0","4.8","3170","1.0","19.164","13.938","15.592","2.37","7.302","9.166","8.894","15.646","11.967","15.267","7.917","-100.0","4.291","7.603","-100.0"
"0.0","4.8","3171","1.0","19.005","13.857","16.314","2.498","7.267","9.322","9.002","15.798","-100.0","15.195","7.917","-100.0","4.359","7.135","-100.0"
"0.0","4.8","3172","1.0","19.479","13.814","16.061","2.376","7.321","9.029","8.838","15.646","11.205","15.183","7.68","-100.0","4.223","6.803","-100.0"
"0.0","4.8","3173","1.0","19.051","13.903","15.768","2.301","7.328","8.932","8.976","15.763","10.104","15.226","7.267","-100.0","4.451","6.92","-100.0"
"0.0","4.8","3174","1.0","19.286","13.819","15.963","2.339","7.382","9.44","8.897","15.735","10.879","15.255","7.767","-100.0","4.329","7.135","-100.0"
"0.0","4.8","3175","1.0","19.005","13.91","15.65","2.414","7.361","8.951","9.04","15.77","11.979","15.158","7.605","-100.0","4.458","7.291","-100.0"
"0.0","4.8","3176","1.0","19.164","13.783","15.885","2.498","7.293","9.166","8.899","15.763","10.254","15.117","7.905","-100.0","4.26","7.096","-100.0"
"0.0","4.8","3177","1.0","18.93","13.819","16.041","2.301","7.236","9.088","8.866","15.763","11.667","15.108","8.067","-100.0","4.399","6.9","-100.0"
"0.0","4.8","3178","1.0","19.173","13.814","15.963","2.379","-100.0","9.205","8.838","15.728","12.454","15.348","7.792","-100.0","4.331","6.9","-100.0"
"0.0","4.8","3179","1.0","19.051","13.912","15.904","2.37","7.304","9.205","8.955","15.826","11.042","15.27","8.026","-100.0","4.401","6.939","-100.0"
"0.0","4.8","3180","1.0","-100.0","13.744","16.099","2.454","7.288","9.361","8.866","15.796","10.417","15.255","8.079","-100.0","4.244","12.467","-100.0"
"0.0","4.8","3181","1.0","18.461","13.748","15.787","2.376","7.29","9.088","8.869","15.765","12.442","15.273","7.442","-100.0","4.294","7.076","-100.0"
"0.0","4.8","3182","1.0","19.276","13.857","15.943","2.451","7.326","9.283","8.838","15.735","11.667","15.226","8.27","-100.0","4.254","6.842","-100.0"
"0.0","4.8","3183","1.0","19.042","13.857","15.846","2.373","7.3","9.186","8.864","15.765","11.505","15.27","7.129","-100.0","4.493","7.037","-100.0"
"0.0","4.8","3184","1.0","19.942","13.863","15.865","2.454","7.354","9.303","8.976","15.702","11.667","15.233","7.905","-100.0","4.331","7.115","-100.0"
"0.0","4.8","3185","1.0","19.051","13.941","16.041","2.376","7.379","9.068","8.89","15.618","11.655","15.267","8.026","-100.0","4.373","7.115","-100.0"
"0.0","4.8","3186","1.0","19.164","13.91","16.158","2.461","7.384","9.381","8.892","15.763","10.879","15.158","8.067","-100.0","4.242","7.096","-100.0"
"0.0","4.8","3187","1.0","19.408","13.932","16.158","2.339","7.3","9.342","8.899","15.648","10.729","15.298","7.917","-100.0","4.216","6.881","-100.0"
"0.0","4.8","3188","1.0","18.461","13.84","16.099","2.448","7.258","9.322","8.981","15.798","11.192","15.264","7.755","-100.0","4.446","7.408","-100.0"
"0.0","4.8","3189","1.0","19.329","13.866","16.139","2.451","7.318","9.322","8.864","15.733","10.892","15.264","7.68","-100.0","4.355","6.763","-100.0"
"0.0","4.8","3190","1.0","19.042","13.894","15.963","2.414","7.318","9.381","8.869","15.829","12.142","15.336","7.442","-100.0","4.216","6.783","-100.0"
"0.0","4.8","3191","1.0","18.855","13.875","16.08","2.301","7.323","9.4","9.016","15.7","11.967","15.192","8.27","-100.0","4.479","7.096","-100.0"
"0.0","4.8","3192","1.0","19.629","13.979","15.807","2.379","7.323","9.322","8.981","15.765","11.655","15.295","8.148","-100.0","4.366","6.939","-100.0"
"0.0","4.8","3193","1.0","18.93","13.941","15.924","2.414","7.363","9.283","8.907","15.735","12.129","15.273","7.67","-100.0","4.486","6.783","-100.0"
"0.0","4.8","3194","1.0","19.051","13.897","16.588","2.451","7.347","9.478","8.923","15.735","-100.0","15.192","8.229","-100.0","4.219","7.154","-100.0"
"0.0","4.8","3195","1.0","18.93","13.829","16.432","2.376","7.358","9.068","8.892","15.674","-100.0","15.145","8.148","-100.0","4.362","6.822","-100.0"
"0.0","4.8","3196","1.0","18.583","13.875","15.846","2.411","-100.0","9.147","8.927","15.651","10.879","15.158","-100.0","-100.0","4.273","6.939","-100.0"
"0.0","4.8","3197","1.0","19.051","14.048","16.041","2.379","7.288","9.381","8.951","15.674","11.083","15.214","7.436","-100.0","4.254","6.802","-100.0"
"0.0","4.8","3198","1.0","-100.0","13.814","16.314","2.339","7.328","9.557","8.951","15.793","10.404","15.192","7.558","-100.0","4.359","6.978","-100.0"
"0.0","4.8","3199","1.0","19.042","13.932","16.256","2.489","7.41","9.42","8.923","15.798","11.664","15.195","8.229","-100.0","4.303","6.764","-100.0"
"4.0","4.8","3200","0.0","12.601","9.01","9.859","7.937","9.48","5.904","5.079","9.763","5.417","8.645","3.226","-100.0","0.057","0.074","-100.0"
"4.0","4.8","3201","0.0","13.23","8.91","9.849","8.001","9.211","5.475","5.188","9.804","9.208","8.408","3.542","-100.0","-0.161","0.294","-100.0"
"4.0","4.8","3202","0.0","13.426","9.239","9.752","8.024","9.336","5.748","5.191","9.904","9.442","8.556","0.417","-100.0","0.048","0.235","-100.0"
"4.0","4.8","3203","0.0","12.754","9.176","9.669","7.876","9.204","4.752","5.151","9.929","8.542","8.49","0.879","-100.0","-0.006","0.25","-100.0"
"4.0","4.8","3204","0.0","12.604","8.985","9.684","7.851","9.204","6.373","5.188","9.88","8.036","8.497","4.005","-100.0","-0.036","0.206","-100.0"
"4.0","4.8","3205","0.0","13.392","9.101","9.874","7.968","9.17","4.987","5.113","9.88","8.626","8.528","3.855","-100.0","-0.048","0.162","-100.0"
"4.0","4.8","3206","0.0","12.917","9.239","9.947","7.818","9.336","4.889","5.113","9.962","9.017","8.676","3.067","-100.0","-0.201","0.191","-100.0"
"4.0","4.8","3207","0.0","13.305","9.057","9.684","7.874","9.286","4.674","5.185","9.927","9.004","8.584","4.479","-100.0","-0.055","0.221","-100.0"
"4.0","4.8","3208","0.0","13.067","9.257","9.771","7.942","9.201","5.982","5.182","9.904","8.692","8.493","3.067","-100.0","-0.051","0.279","-100.0"
"4.0","4.8","3209","0.0","12.917","9.176","9.815","7.998","9.367","4.928","5.069","9.962","8.529","8.469","4.479","-100.0","0.066","0.045","-100.0"
"4.0","4.8","3210","0.0","12.604","9.144","9.815","8.024","9.254","4.85","5.148","9.866","8.392","8.584","3.229","-100.0","-0.117","0.103","-100.0"
"4.0","4.8","3211","0.0","13.305","9.176","10.182","8.005","9.326","4.44","5.151","9.969","8.505","8.462","4.317","-100.0","0.104","0.25","-100.0"
"4.0","4.8","3212","0.0","13.23","9.305","10.108","7.97","9.176","4.889","5.154","9.962","8.608","8.582","2.592","-100.0","0.016","0.191","-100.0"
"4.0","4.8","3213","0.0","13.305","9.213","9.845","8.029","9.242","4.733","5.082","9.951","9.004","8.469","3.692","-100.0","0.061","0.133","-100.0"
"4.0","4.8","3214","0.0","13.08","9.248","9.83","8.001","9.251","5.045","5.191","10.018","-100.0","8.502","3.379","-100.0","-0.133","0.177","-100.0"
"4.0","4.8","3215","0.0","13.53","8.969","9.947","8.029","9.258","6.329","5.144","9.96","8.73","8.65","4.155","-100.0","0.11","0.103","-100.0"
"4.0","4.8","3216","0.0","13.067","9.218","9.947","7.972","9.179","5.436","5.107","9.801","6.517","8.469","3.542","-100.0","-0.03","0.177","-100.0"
"4.0","4.8","3217","0.0","-100.0","8.907","10.006","8.033","9.211","5.787","5.116","9.962","-100.0","8.526","2.292","-100.0","0.002","0.323","-100.0"
"4.0","4.8","3218","0.0","13.061","9.239","9.991","7.97","9.217","5.006","5.151","9.907","6.504","8.462","3.705","-100.0","0.007","0.279","-100.0"
"4.0","4.8","3219","0.0","12.754","9.124","9.801","7.879","9.17","5.338","5.116","9.929","6.498","8.505","1.967","-100.0","0.007","0.235","-100.0"
"4.0","4.8","3220","0.0","12.767","8.935","9.947","8.054","9.298","5.533","5.113","9.988","6.354","8.5","5.104","-100.0","-0.051","0.235","-100.0"
"4.0","4.8","3221","0.0","12.592","8.866","10.064","7.977","9.204","5.104","5.055","9.948","6.354","8.554","3.93","-100.0","-0.158","0.235","-100.0"
"4.0","4.8","3222","0.0","13.067","8.863","9.977","7.909","9.204","6.061","5.069","9.908","6.354","8.533","3.692","-100.0","-0.048","0.25","-100.0"
"4.0","4.8","3223","0.0","12.604","9.029","9.83","7.998","9.211","4.928","4.991","9.84","7.129","8.413","4.167","-100.0","-0.02","0.265","-100.0"
"4.0","4.8","3224","0.0","13.53","9.16","9.869","8.026","9.242","5.416","5.107","9.883","6.817","8.549","1.342","-100.0","0.136","0.264","-100.0"
"4.0","4.8","3225","0.0","12.767","9.063","9.772","8.026","9.289","4.869","5.157","9.822","6.354","8.493","2.645","-100.0","-0.133","0.265","-100.0"
"4.0","4.8","3226","0.0","13.314","9.241","9.845","8.118","9.298","5.123","5.116","9.876","6.273","8.563","3.379","-100.0","-0.073","0.279","-100.0"
"4.0","4.8","3227","0.0","12.836","9.291","9.874","8.087","9.089","4.83","5.191","9.96","6.667","8.521","4.467","-100.0","0.035","0.118","-100.0"
"4.0","4.8","3228","0.0","13.38","9.341","10.02","7.94","9.333","4.811","5.069","9.883","-100.0","8.523","1.83","-100.0","-0.123","0.133","-100.0"
"4.0","4.8","3229","0.0","13.067","9.328","9.786","8.022","9.204","6.295","5.11","9.822","6.192","8.493","4.155","-100.0","0.085","0.279","-100.0"
"4.0","4.8","3230","0.0","13.38","9.305","9.742","7.944","9.204","5.689","5.148","9.836","6.192","8.436","4.317","-100.0","0.037","0.147","-100.0"
"4.0","4.8","3231","0.0","12.917","9.294","9.903","8.029","9.292","5.982","5.157","9.847","6.979","8.436","2.992","-100.0","0.045","0.089","-100.0"
"4.0","4.8","3232","0.0","13.08","9.291","9.889","7.993","9.298","5.045","5.063","9.951","6.354","8.579","3.217","-100.0","0.045","0.133","-100.0"
"4.0","4.8","3233","0.0","13.23","9.267","9.859","8.033","9.129","5.904","5.11","9.904","6.817","8.526","4.155","-100.0","0.004","0.25","-100.0"
"4.0","4.8","3234","0.0","13.192","8.941","10.064","7.888","9.242","5.299","5.116","9.917","6.192","8.53","4.005","-100.0","0.022","0.352","-100.0"
"4.0","4.8","3235","0.0","13.305","8.941","9.928","7.944","9.176","4.908","5.151","9.923","6.354","8.551","2.904","-100.0","0.038","0.118","-100.0"
"4.0","4.8","3236","0.0","-100.0","8.938","9.83","8.005","9.173","5.143","5.182","9.85","6.354","8.5","2.992","-100.0","0.136","0.133","-100.0"
"4.0","4.8","3237","0.0","12.754","8.901","9.874","8.05","9.254","6.178","5.144","9.868","6.042","8.594","4.867","-100.0","-0.117","0.279","-100.0"
"4.0","4.8","3238","0.0","12.836","8.91","9.801","7.933","9.167","4.908","5.272","9.962","6.667","8.582","3.692","-100.0","-0.036","0.162","-100.0"
"4.0","4.8","3239","0.0","12.917","9.016","9.889","7.916","9.204","5.865","5.144","9.993","6.192","8.608","4.479","-100.0","-0.129","0.177","-100.0"
"4.0","4.8","3240","0.0","12.142","8.941","9.967","7.94","9.211","4.967","5.191","9.878","6.504","8.505","3.217","-100.0","-0.114","0.309","-100.0"
"4.0","4.8","3241","0.0","12.754","9.098","9.903","7.996","9.261","5.748","5.191","9.927","6.354","8.638","2.523","-100.0","0.005","0.177","-100.0"
"4.0","4.8","3242","0.0","13.764","8.866","9.918","8.061","9.167","5.377","5.229","9.88","6.354","8.582","3.93","-100.0","-0.086","0.191","-100.0"
"4.0","4.8","3243","0.0","12.604","8.913","9.83","7.883","9.12","5.279","5.266","9.88","6.354","8.497","4.051","-100.0","-0.055","0.206","-100.0"
"4.0","4.8","3244","0.0","12.917","8.951","10.064","7.853","9.298","5.162","5.116","9.904","6.504","8.575","4.005","-100.0","-0.092","0.162","-100.0"
"4.0","4.8","3245","0.0","12.917","8.988","9.757","7.914","9.208","5.533","5.191","9.852","7.142","8.551","2.992","-100.0","0.07","0.177","-100.0"
"4.0","4.8","3246","0.0","12.767","9.057","10.025","7.855","9.133","5.533","5.116","9.965","6.517","8.476","3.217","-100.0","0.004","0.25","-100.0"
"4.0","4.8","3247","0.0","13.08","8.832","9.771","7.82","9.17","5.611","5.11","9.897","6.354","8.586","4.155","-100.0","-0.004","0.191","-100.0"
"4.0","4.8","3248","0.0","12.917","8.944","9.889","7.909","9.329","5.143","5.229","9.988","7.755","8.551","2.604","-100.0","-0.079","0.221","-100.0"
"4.0","4.8","3249","0.0","13.067","9.013","9.874","7.888","9.133","5.689","5.157","9.955","6.354","8.462","0.879","-100.0","-0.133","-100.0","-100.0"
"4.0","4.8","3250","1.0","-100.0","8.823","11.529","7.851","8.948","5.26","5.073","9.529","-100.0","8.654","1.117","-100.0","-0.208","0.084","-100.0"
"4.0","4.8","3251","1.0","-100.0","9.016","9.459","7.801","9.486","4.85","4.99","9.489","8.617","8.661","3.379","-100.0","-0.498","-0.569","-100.0"
"4.0","4.8","3252","1.0","12.714","8.757","10.68","7.692","8.983","4.85","4.991","9.561","8.617","8.62","1.029","-100.0","-0.323","0.118","-100.0"
"4.0","4.8","3253","1.0","12.129","8.901","11.353","7.811","8.976","5.103","4.992","9.533","9.017","8.508","4.155","-100.0","-0.505","-0.189","-100.0"
"4.0","4.8","3254","1.0","11.205","9.007","10.963","7.801","9.004","5.396","4.96","9.598","9.086","8.626","3.93","-100.0","-0.204","0.494","-100.0"
"4.0","4.8","3255","1.0","10.961","8.863","11.197","7.689","9.211","5.24","5.116","9.529","9.095","8.617","4.252","-100.0","-0.52","0.338","-100.0"
"4.0","4.8","3256","1.0","12.367","8.826","10.357","7.764","9.048","5.143","4.954","9.601","8.392","8.711","4.629","-100.0","-0.236","0.357","-100.0"
"4.0","4.8","3257","1.0","12.129","8.938","9.01","7.651","9.058","5.24","4.916","9.639","8.854","8.632","3.583","-100.0","-0.464","-0.101","-100.0"
"4.0","4.8","3258","1.0","11.655","8.941","11.016","7.654","9.02","5.162","4.998","9.598","8.617","8.658","3.542","-100.0","-0.18","0.001","-100.0"
"4.0","4.8","3259","1.0","12.142","8.907","11.266","7.651","8.939","5.006","4.954","9.595","-100.0","8.661","4.623","-100.0","-0.464","0.06","-100.0"
"4.0","4.8","3260","1.0","12.442","8.819","10.196","7.723","9.136","5.338","5.053","9.564","8.036","8.623","3.692","-100.0","-0.392","0.235","-100.0"
"4.0","4.8","3261","1.0","12.754","8.751","10.885","7.801","9.173","4.869","5.025","9.526","8.229","8.626","4.042","-100.0","-0.47","0.318","-100.0"
"4.0","4.8","3262","1.0","12.129","8.898","9.244","7.761","9.104","5.475","5.041","9.573","8.379","8.673","4.167","-100.0","-0.17","0.318","-100.0"
"4.0","4.8","3263","1.0","-100.0","8.941","11.515","7.679","8.904","5.358","5.018","9.52","-100.0","8.623","-100.0","-100.0","-0.245","-0.042","-100.0"
"4.0","4.8","3264","1.0","11.898","8.794","11.373","7.761","8.97","5.494","4.954","9.529","9.076","8.592","3.529","-100.0","-0.079","0.416","-100.0"
"4.0","4.8","3265","1.0","12.279","8.898","10.812","7.614","9.061","5.201","4.954","9.611","8.692","8.579","4.164","-100.0","-0.361","0.221","-100.0"
"4.0","4.8","3266","1.0","-100.0","8.938","10.958","7.689","9.089","5.162","4.957","9.592","8.505","8.551","-0.357","-100.0","-0.395","0.572","-100.0"
"4.0","4.8","3267","1.0","11.967","8.829","11.256","7.689","8.939","5.143","4.998","9.492","8.148","8.545","4.398","-100.0","-0.201","0.455","-100.0"
"4.0","4.8","3268","1.0","12.129","8.785","10.435","7.654","9.105","5.084","4.991","9.451","8.851","8.673","4.155","-100.0","-0.214","0.162","-100.0"
"4.0","4.8","3269","1.0","12.367","8.898","10.279","7.723","9.014","5.04","4.916","9.667","8.704","8.626","3.93","-100.0","-0.461","-0.188","-100.0"
"4.0","4.8","3270","1.0","11.667","8.898","11.002","7.801","9.136","4.947","5.079","9.558","8.608","8.508","4.467","-100.0","-0.186","0.397","-100.0"
"4.0","4.8","3271","1.0","12.292","8.757","10.416","7.764","9.048","5.084","5.018","9.489","8.495","8.707","5.092","-100.0","-0.423","0.323","-100.0"
"4.0","4.8","3272","1.0","12.367","8.976","10.084","7.614","9.086","5.24","4.991","9.526","8.854","8.701","4.633","-100.0","-0.051","-0.086","-100.0"
"4.0","4.8","3273","1.0","12.245","8.857","11.134","7.761","9.173","4.967","4.879","9.551","8.27","8.626","3.93","-100.0","-0.32","-0.672","-100.0"
"4.0","4.8","3274","1.0","11.979","8.869","10.162","7.764","9.011","5.123","4.962","9.486","9.33","8.551","4.072","-100.0","-0.326","0.309","-100.0"
"4.0","4.8","3275","1.0","12.292","8.907","11.471","7.692","9.129","5.201","5.041","9.679","8.148","8.654","4.173","-100.0","-0.061","0.352","-100.0"
"4.0","4.8","3276","1.0","12.292","8.907","11.558","7.692","9.064","5.26","5.001","9.558","9.167","8.589","-0.994","-100.0","-0.383","0.191","-100.0"
"4.0","4.8","3277","1.0","12.292","8.863","9.108","7.801","9.026","5.006","5.038","9.63","9.086","8.742","4.629","-100.0","-0.186","-0.1","-100.0"
"4.0","4.8","3278","1.0","12.292","8.901","10.474","7.651","9.092","4.908","5.001","9.558","8.379","8.589","3.583","-100.0","-0.508","-0.306","-100.0"
"4.0","4.8","3279","1.0","11.667","8.751","11.256","7.764","8.973","5.299","4.96","9.511","8.73","8.632","1.654","-100.0","-0.208","0.436","-100.0"
"4.0","4.8","3280","1.0","12.442","8.866","10.767","7.723","8.926","5.025","4.916","9.52","9.317","8.583","3.93","-100.0","-0.326","-0.408","-100.0"
"4.0","4.8","3281","1.0","13.08","9.016","11.046","7.689","9.133","5.299","4.951","9.529","8.739","8.589","3.226","-100.0","-0.314","-0.423","-100.0"
"4.0","4.8","3282","1.0","-100.0","8.794","10.841","7.726","9.101","5.006","4.919","9.529","-100.0","8.592","3.451","-100.0","-0.62","0.162","-100.0"
"4.0","4.8","3283","1.0","11.655","8.798","11.266","7.689","8.967","4.83","4.994","9.67","9.086","8.661","3.842","-100.0","-0.423","-0.306","-100.0"
"4.0","4.8","3284","1.0","12.604","8.863","10.396","7.614","8.979","5.162","4.916","9.604","9.076","8.545","4.155","-100.0","-0.139","-0.101","-100.0"
"4.0","4.8","3285","1.0","12.292","8.829","11.046","7.773","9.004","4.908","4.96","9.589","8.851","8.548","4.051","-100.0","-0.508","-0.306","-100.0"
"4.0","4.8","3286","1.0","12.129","8.794","10.143","7.726","9.179","5.065","4.96","9.492","8.139","8.545","3.93","-100.0","-0.051","-0.042","-100.0"
"4.0","4.8","3287","1.0","12.292","8.898","11.617","7.689","8.901","5.025","4.991","9.561","8.692","8.623","4.479","-100.0","-0.211","-0.276","-100.0"
"4.0","4.8","3288","1.0","12.279","9.016","11.046","7.764","9.211","5.162","5.038","9.526","9.198","8.626","3.461","-100.0","-0.067","0.416","-100.0"
"4.0","4.8","3289","1.0","11.979","8.866","10.963","7.732","9.214","5.045","4.954","9.551","8.542","8.573","3.855","-100.0","-0.251","0.455","-100.0"
"4.0","4.8","3290","1.0","12.292","8.835","11.51","7.689","9.014","5.26","5.109","9.526","8.851","8.589","1.354","-100.0","-0.108","0.074","-100.0"
"4.0","4.8","3291","1.0","12.255","8.863","11.222","7.839","8.967","5.24","4.991","9.445","8.036","8.658","4.276","-100.0","-0.383","0.162","-100.0"
"4.0","4.8","3292","1.0","11.192","8.979","10.768","7.576","9.011","5.299","5.029","9.451","8.851","8.589","3.542","-100.0","-0.208","0.455","-100.0"
